2012-04-10 16:08:59,156 WARN New I/O server worker #1-27 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:09:09,715 DEBUG main br.unb.cic.bionimbus.p2p.ChordRing - Starting chord ring
2012-04-10 16:09:09,833 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:09:10,587 WARN New I/O server worker #1-4 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:09:24,833 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:09:39,833 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:09:39,871 WARN New I/O server worker #1-15 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:09:54,833 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:10:09,833 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:10:09,866 WARN New I/O server worker #1-28 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:10:24,833 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:10:39,833 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:10:39,862 WARN New I/O server worker #1-5 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:10:54,833 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:11:09,833 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:11:09,867 WARN New I/O server worker #1-16 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:18:47,110 DEBUG main br.unb.cic.bionimbus.p2p.ChordRing - Starting chord ring
2012-04-10 16:18:47,192 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:18:47,400 WARN New I/O server worker #1-5 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:19:02,192 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:19:17,192 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:19:17,242 WARN New I/O server worker #1-16 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:19:32,192 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:19:38,670 DEBUG main br.unb.cic.bionimbus.p2p.ChordRing - Starting chord ring
2012-04-10 16:19:38,759 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:19:44,643 DEBUG main br.unb.cic.bionimbus.p2p.ChordRing - Starting chord ring
